"Date","Price","Open","High","Low","Change %"
"Oct 24, 2016","1.2239","1.2224","1.2253","1.2186","0.03%"
"Oct 21, 2016","1.2235","1.2254","1.2263","1.2171","-0.14%"
"Oct 20, 2016","1.2252","1.2285","1.2300","1.2210","-0.28%"
"Oct 19, 2016","1.2286","1.2297","1.2334","1.2257","-0.09%"
"Oct 18, 2016","1.2297","1.2181","1.2327","1.2174","0.93%"
"Oct 17, 2016","1.2184","1.2188","1.2204","1.2136","-0.02%"
"Oct 14, 2016","1.2187","1.2259","1.2263","1.2168","-0.55%"
"Oct 13, 2016","1.2255","1.2210","1.2275","1.2134","0.38%"
"Oct 12, 2016","1.2208","1.2123","1.2328","1.2105","0.70%"
"Oct 11, 2016","1.2123","1.2367","1.2377","1.2091","-1.94%"
"Oct 10, 2016","1.2363","1.2435","1.2453","1.2347","-0.57%"
"Oct 07, 2016","1.2434","1.2616","1.2626","1.1452","-1.44%"
"Oct 06, 2016","1.2616","1.2746","1.2761","1.2601","-1.04%"
"Oct 05, 2016","1.2749","1.2728","1.2772","1.2684","0.16%"
"Oct 04, 2016","1.2728","1.2842","1.2862","1.2717","-0.90%"
"Oct 03, 2016","1.2843","1.2940","1.2948","1.2817","-1.02%"
"Sep 30, 2016","1.2976","1.2969","1.3023","1.2936","0.05%"
"Sep 29, 2016","1.2970","1.3016","1.3060","1.2953","-0.38%"
"Sep 28, 2016","1.3019","1.3023","1.3033","1.2979","-0.02%"
"Sep 27, 2016","1.3022","1.2975","1.3027","1.2936","0.36%"
"Sep 26, 2016","1.2975","1.2952","1.2988","1.2914","0.01%"
"Sep 23, 2016","1.2974","1.3071","1.3090","1.2913","-0.80%"
"Sep 22, 2016","1.3078","1.3036","1.3125","1.3028","0.39%"
"Sep 21, 2016","1.3027","1.2989","1.3048","1.2945","0.29%"
"Sep 20, 2016","1.2989","1.3029","1.3064","1.2946","-0.29%"
"Sep 19, 2016","1.3027","1.2995","1.3093","1.2992","0.20%"
"Sep 16, 2016","1.3001","1.3241","1.3255","1.2998","-1.79%"
"Sep 15, 2016","1.3238","1.3232","1.3279","1.3179","0.02%"
"Sep 14, 2016","1.3235","1.3191","1.3242","1.3138","0.30%"
"Sep 13, 2016","1.3195","1.3337","1.3344","1.3167","-1.07%"
"Sep 12, 2016","1.3338","1.3273","1.3351","1.3239","0.54%"
"Sep 09, 2016","1.3267","1.3299","1.3341","1.3242","-0.22%"
"Sep 08, 2016","1.3296","1.3339","1.3377","1.3281","-0.31%"
"Sep 07, 2016","1.3338","1.3438","1.3441","1.3317","-0.75%"
"Sep 06, 2016","1.3439","1.3303","1.3447","1.3295","1.01%"
"Sep 05, 2016","1.3304","1.3299","1.3379","1.3291","0.08%"
"Sep 02, 2016","1.3293","1.3272","1.3356","1.3255","0.19%"
"Sep 01, 2016","1.3268","1.3139","1.3318","1.3125","0.99%"
"Aug 31, 2016","1.3138","1.3077","1.3158","1.3065","0.42%"
"Aug 30, 2016","1.3083","1.3110","1.3121","1.3060","-0.15%"
"Aug 29, 2016","1.3103","1.3133","1.3140","1.3057","-0.27%"
"Aug 26, 2016","1.3139","1.3191","1.3281","1.3120","-0.39%"
"Aug 25, 2016","1.3191","1.3233","1.3264","1.3166","-0.32%"
"Aug 24, 2016","1.3233","1.3193","1.3274","1.3160","0.28%"
"Aug 23, 2016","1.3196","1.3137","1.3215","1.3131","0.43%"
"Aug 22, 2016","1.3139","1.3060","1.3158","1.3028","0.49%"
"Aug 19, 2016","1.3075","1.3173","1.3186","1.3021","-0.71%"
"Aug 18, 2016","1.3168","1.3043","1.3174","1.3033","0.97%"
"Aug 17, 2016","1.3042","1.3047","1.3089","1.2979","-0.02%"
"Aug 16, 2016","1.3045","1.2878","1.3052","1.2873","1.28%"
"Aug 15, 2016","1.2880","1.2920","1.2945","1.2864","-0.33%"
"Aug 12, 2016","1.2923","1.2960","1.3039","1.2905","-0.25%"
"Aug 11, 2016","1.2955","1.3006","1.3028","1.2935","-0.43%"
"Aug 10, 2016","1.3011","1.3005","1.3096","1.2990","0.07%"
"Aug 09, 2016","1.3002","1.3040","1.3053","1.2956","-0.28%"
"Aug 08, 2016","1.3039","1.3056","1.3097","1.3027","-0.26%"
"Aug 05, 2016","1.3073","1.3110","1.3178","1.3023","-0.27%"
"Aug 04, 2016","1.3108","1.3329","1.3349","1.3103","-1.65%"
"Aug 03, 2016","1.3328","1.3357","1.3373","1.3280","-0.22%"
"Aug 02, 2016","1.3357","1.3181","1.3366","1.3172","1.36%"
"Aug 01, 2016","1.3178","1.3234","1.3276","1.3165","-0.40%"
"Jul 29, 2016","1.3231","1.3169","1.3305","1.3150","0.50%"
"Jul 28, 2016","1.3165","1.3220","1.3249","1.3117","-0.42%"
"Jul 27, 2016","1.3221","1.3132","1.3235","1.3071","0.68%"
"Jul 26, 2016","1.3132","1.3139","1.3179","1.3059","-0.07%"
"Jul 25, 2016","1.3141","1.3112","1.3165","1.3094","0.23%"
"Jul 22, 2016","1.3111","1.3236","1.3294","1.3081","-0.93%"
"Jul 21, 2016","1.3234","1.3208","1.3276","1.3157","0.18%"
"Jul 20, 2016","1.3210","1.3111","1.3227","1.3063","0.76%"
"Jul 19, 2016","1.3111","1.3255","1.3276","1.3072","-1.09%"
"Jul 18, 2016","1.3256","1.3169","1.3313","1.3163","0.48%"
"Jul 15, 2016","1.3193","1.3342","1.3481","1.3132","-1.12%"
"Jul 14, 2016","1.3342","1.3146","1.3475","1.3106","1.48%"
"Jul 13, 2016","1.3147","1.3248","1.3338","1.3132","-0.72%"
"Jul 12, 2016","1.3243","1.2990","1.3296","1.2969","1.92%"
"Jul 11, 2016","1.2994","1.2950","1.3018","1.2850","0.29%"
"Jul 08, 2016","1.2956","1.2909","1.3018","1.2878","0.36%"
"Jul 07, 2016","1.2910","1.2932","1.3050","1.2874","-0.16%"
"Jul 06, 2016","1.2931","1.3020","1.3030","1.2798","-0.71%"
"Jul 05, 2016","1.3023","1.3289","1.3296","1.2999","-2.01%"
"Jul 04, 2016","1.3290","1.3247","1.3340","1.3228","0.21%"
"Jul 01, 2016","1.3262","1.3307","1.3350","1.3244","-0.37%"
"Jun 30, 2016","1.3311","1.3433","1.3500","1.3207","-0.86%"
"Jun 29, 2016","1.3426","1.3342","1.3535","1.3285","0.63%"
"Jun 28, 2016","1.3342","1.3225","1.3420","1.3198","0.93%"
"Jun 27, 2016","1.3219","1.3564","1.3564","1.3119","-3.37%"
"Jun 24, 2016","1.3680","1.4872","1.5020","1.3226","-8.06%"
"Jun 23, 2016","1.4879","1.4706","1.4947","1.4700","1.16%"
"Jun 22, 2016","1.4708","1.4648","1.4777","1.4644","0.42%"
"Jun 21, 2016","1.4647","1.4700","1.4783","1.4614","-0.35%"
"Jun 20, 2016","1.4699","1.4354","1.4722","1.4354","2.37%"
"Jun 17, 2016","1.4358","1.4204","1.4388","1.4196","1.09%"
"Jun 16, 2016","1.4203","1.4204","1.4253","1.4011","-0.01%"
"Jun 15, 2016","1.4205","1.4116","1.4222","1.4092","0.62%"
"Jun 14, 2016","1.4117","1.4273","1.4273","1.4091","-1.09%"
"Jun 13, 2016","1.4272","1.4257","1.4327","1.4113","0.10%"
"Jun 10, 2016","1.4258","1.4460","1.4474","1.4179","-1.39%"
"Jun 09, 2016","1.4459","1.4501","1.4528","1.4447","-0.30%"
"Jun 08, 2016","1.4502","1.4541","1.4600","1.4497","-0.29%"
"Jun 07, 2016","1.4544","1.4441","1.4645","1.4435","0.71%"
"Jun 06, 2016","1.4442","1.4519","1.4526","1.4356","-0.54%"
"Jun 03, 2016","1.4520","1.4419","1.4582","1.4398","0.66%"
"Jun 02, 2016","1.4425","1.4417","1.4474","1.4405","0.06%"
"Jun 01, 2016","1.4416","1.4479","1.4508","1.4386","-0.43%"
"May 31, 2016","1.4478","1.4639","1.4724","1.4462","-1.10%"
"May 30, 2016","1.4639","1.4624","1.4641","1.4586","0.10%"
"May 27, 2016","1.4625","1.4671","1.4693","1.4605","-0.31%"
"May 26, 2016","1.4670","1.4700","1.4744","1.4644","-0.18%"
"May 25, 2016","1.4696","1.4636","1.4730","1.4601","0.41%"
"May 24, 2016","1.4636","1.4488","1.4646","1.4474","1.04%"
"May 23, 2016","1.4485","1.4506","1.4550","1.4443","-0.11%"
"May 20, 2016","1.4501","1.4611","1.4615","1.4482","-0.76%"
"May 19, 2016","1.4612","1.4600","1.4666","1.4564","0.11%"
"May 18, 2016","1.4596","1.4459","1.4635","1.4401","0.91%"
"May 17, 2016","1.4464","1.4398","1.4526","1.4393","0.44%"
"May 16, 2016","1.4401","1.4352","1.4421","1.4335","0.27%"
"May 13, 2016","1.4362","1.4450","1.4458","1.4339","-0.61%"
"May 12, 2016","1.4450","1.4450","1.4534","1.4409","0.01%"
